gid,awa_aws_0_12,awa_aws_12_24,awa_aws_24_36,awa_aws_36_48,aws0_12_g80,aws12_24_g80,aws24_36_g80,aws36_48_g80,aws0_12_l20,aws12_24_l20,aws24_36_l20,aws36_48_l20,range_alg_0_12in,range_alg_12_24in,range_alg_24_36in,range_alg_36_48in
176,2.470600699,2.350627752,1.838715297,1.842130514,2.470600699,2.350627752,1.838715297,1.842130514,2.470601501,2.350628516,1.838715894,1.842131112,0,0,0,0
177,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
178,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
179,2.280527345,2.300140268,1.800107268,1.859950796,2.28,2.3,1.8,1.86,2.28,2.3,1.8,1.86,0.0005,0.0001,0.0001,0
180,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,0,0,0,0
181,2.698260172,2.411100908,1.884959466,1.820788809,2.698260172,2.411100908,1.884959466,1.820788809,2.698259269,2.411100101,1.884958835,1.8207882,0,0,0,0
182,2.895694663,2.105645991,1.761483149,1.610527418,2.895694663,2.105645991,1.761483149,1.610527418,2.895691313,2.105643556,1.761481111,1.610525556,0,0,0,0
183,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
184,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
185,2.744936961,2.321915775,1.81429037,1.69208437,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.1751,0.1481,0.1157,0.1079
186,2.779868276,2.43113938,1.932955101,1.843281832,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,0.0101,0.0089,0.007,0.0067
187,2.749365115,2.3294767,1.86035811,1.79311256,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,0.0406,0.1105,0.0796,0.0569
188,2.626955633,2.187911471,1.745676535,1.684039463,2.626955633,2.187911471,1.745676535,1.684039463,2.724985455,2.263160513,1.812571567,1.758979638,0.098,0.0752,0.0669,0.0749
189,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
190,4.411737587,3.134810068,2.854656083,2.017296954,4.411737587,3.134810068,2.854656083,2.017296954,4.411739747,3.134811603,2.854657481,2.017297941,0,0,0,0
191,2.954566616,2.162855815,1.813038689,1.628820045,2.954566616,2.162855815,1.813038689,1.628820045,2.954567022,2.162856112,1.813038938,1.628820268,0,0,0,0
192,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,0,0,0,0
193,5.092167557,3.228814855,2.116959727,2.066907749,5.092167557,3.228814855,2.116959727,2.066907749,5.452608578,3.457361404,2.26680537,2.213210543,0.3604,0.2285,0.1498,0.1463
194,2.319212585,2.310415805,1.807965021,1.856323777,2.28,2.3,1.8,1.86,2.28,2.3,1.8,1.86,0.0392,0.0104,0.008,0.0037
195,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,0,0,0,0
196,3.122591204,1.978826931,1.776819396,1.630727784,3.122591204,1.978826931,1.776819396,1.630727784,3.122591156,1.978826901,1.776819369,1.630727759,0,0,0,0
197,2.827651964,2.44868919,1.937103992,1.83551883,2.827651964,2.44868919,1.937103992,1.83551883,2.827651632,2.448688902,1.937103765,1.835518614,0,0,0,0
198,4.034655945,2.365129274,2.314242675,1.857001955,4.034655945,2.365129274,2.314242675,1.857001955,4.134600584,2.358947478,2.34453187,1.857812779,0.0999,0.0062,0.0303,0.0008
199,4.482557096,3.139572991,2.029524155,1.981877124,4.482557096,3.139572991,2.029524155,1.981877124,4.482551026,3.13956874,2.029521407,1.981874441,0,0,0,0
200,3.143038645,1.986507305,1.788289913,1.635316124,3.143038645,1.986507305,1.788289913,1.635316124,3.143038142,1.986506987,1.788289627,1.635315863,0,0,0,0
201,2.283850895,2.301892186,1.800864585,1.860727211,2.28,2.3,1.8,1.86,2.28,2.3,1.8,1.86,0.0039,0.0019,0.0009,0.0007
202,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,0,0,0,0
203,2.28,2.3,1.8,1.86,2.28,2.3,1.8,1.86,2.28,2.3,1.8,1.86,0,0,0,0
204,3.027479994,2.233309761,1.876678291,1.651418972,3.027479994,2.233309761,1.876678291,1.651418972,3.026968832,2.233212677,1.876441657,1.651318007,0.0005,0.0001,0.0002,0.0001
205,2.881416809,2.461097004,1.932968867,1.814841024,2.881416809,2.461097004,1.932968867,1.814841024,2.88141552,2.461095903,1.932968002,1.814840212,0,0,0,0
206,0.005062184,0.00374514,0.003014143,0.00303376,0,0,0,0,0,0,0,0,0.0051,0.0037,0.003,0.003
207,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0,0,0,0
208,4.119364294,2.90034422,2.348701529,2.009945042,4.119364294,2.90034422,2.348701529,2.009945042,3.475337786,2.489952251,2.152800036,1.853206003,0.644,0.4104,0.1959,0.1567
209,2.826958517,2.448523631,1.937150698,1.835776535,2.826958517,2.448523631,1.937150698,1.835776535,2.826966894,2.448530887,1.937156438,1.835781975,0,0,0,0
210,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,0,0,0,0
211,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,0,0,0,0
212,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,0,0,0,0
213,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,0,0,0,0
214,2.363035201,2.3220565,1.816866729,1.852215791,2.28,2.3,1.8,1.86,2.28,2.3,1.8,1.86,0.083,0.0221,0.0169,0.0078
215,14.8000002,10.0100002,8.9099998,7.71,14.8000002,10.0100002,8.9099998,7.71,14.8000002,10.0100002,8.9099998,7.71,0,0,0,0
216,4.12317569,3.229762783,2.641144374,2.420752105,4.12317569,3.229762783,2.641144374,2.420752105,2.858854272,2.455889482,1.934703516,1.823517608,1.2643,0.7739,0.7064,0.5972
217,13.02091638,8.817109082,9.923975381,10.01205662,13.02091638,8.817109082,9.923975381,10.01205662,15.1999998,10.3500004,12,12.3999996,2.1791,1.5329,2.076,2.3879
218,4.242484671,2.859844956,2.722632645,2.477706927,4.242484671,2.859844956,2.722632645,2.477706927,3.546518243,2.384127998,2.134232682,1.848832745,0.696,0.4757,0.5884,0.6289
219,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0,0,0,0
220,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0,0,0,0
221,2.823707146,2.447778564,1.937407101,1.837035599,2.823707146,2.447778564,1.937407101,1.837035599,2.823707266,2.447778668,1.937407184,1.837035677,0,0,0,0
222,15.1999998,10.3500004,12,12.3999996,15.1999998,10.3500004,12,12.3999996,15.1999998,10.3500004,12,12.3999996,0,0,0,0
223,3.552394033,2.668975522,2.083018393,1.95575698,3.552394033,2.668975522,2.083018393,1.95575698,2.966503826,2.295628193,1.725509751,1.659589907,0.5859,0.3733,0.3575,0.2962
224,2.40180066,2.031660077,1.587491395,1.480562,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.5182,0.4383,0.3425,0.3194
225,14.88395653,10.08136712,9.558724116,8.694642075,14.88395653,10.08136712,9.558724116,8.694642075,14.88397926,10.08138251,9.55873871,8.69465535,0,0,0,0
226,3.629282997,2.154587531,3.543099495,3.533523647,3.79,2.25,3.7,3.6900001,3.79,2.25,3.7,3.6900001,0.1607,0.0954,0.1569,0.1565
227,3.029106137,2.51041478,1.990048914,1.854055888,3.029106137,2.51041478,1.990048914,1.854055888,2.863938218,2.488687252,1.936229109,1.812458231,0.1652,0.0217,0.0538,0.0416
228,7.741752242,5.043665102,5.18075962,4.941787879,7.741752242,5.043665102,5.18075962,4.941787879,15.1999998,10.3500004,12,12.3999996,7.4582,5.3063,6.8192,7.4582
229,4.499751629,3.495077038,2.898861635,2.639608517,4.499751629,3.495077038,2.898861635,2.639608517,2.846669242,2.453077564,1.935640844,1.828204154,1.6531,1.042,0.9632,0.8114
230,15.04462992,10.2179374,10.79983258,10.57839019,15.04462992,10.2179374,10.79983258,10.57839019,15.04463936,10.21794382,10.79983936,10.57839683,0,0,0,0
231,3.499421001,2.866681193,2.318032376,2.151434837,3.499421001,2.866681193,2.318032376,2.151434837,2.844213329,2.452510817,1.935829764,1.829148736,0.6552,0.4142,0.3822,0.3223
232,2.692194596,1.935783852,1.351919103,1.278185442,2.692194596,1.935783852,1.351919103,1.278185442,0,0,0,0,2.6922,1.9358,1.3519,1.2782
233,15.19862374,10.34889851,11.99214948,12.38823737,15.1999998,10.3500004,12,12.3999996,15.1999998,10.3500004,12,12.3999996,0.0014,0.0011,0.0079,0.0118
234,2.950004969,2.497635859,1.961929395,1.833897665,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.03,0.0276,0.0319,0.0339
235,3.626550277,2.386441332,1.898490797,1.738252579,3.626550277,2.386441332,1.898490797,1.738252579,3.142057734,2.186259637,1.629810861,1.569717966,0.4845,0.2002,0.2687,0.1685
236,2.879898221,2.501390481,1.946034283,1.826020975,2.879898221,2.501390481,1.946034283,1.826020975,2.855044878,2.491651693,1.937217275,1.814434534,0.0249,0.0097,0.0088,0.0116
237,15.1999998,10.3500004,12,12.3999996,15.1999998,10.3500004,12,12.3999996,15.1999998,10.3500004,12,12.3999996,0,0,0,0
238,3.870696668,2.622639592,2.088277295,1.903987781,3.870696668,2.622639592,2.088277295,1.903987781,3.122997602,2.210614255,1.655577338,1.589484033,0.7477,0.412,0.4327,0.3145
239,2.827548275,2.496015281,1.94026648,1.822406538,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0.0025,0.004,0.0003,0.0024
240,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0,0,0,0
241,2.998317483,2.24947322,1.664996913,1.611943775,2.998317483,2.24947322,1.664996913,1.611943775,2.998316719,2.249472647,1.664996489,1.611943364,0,0,0,0
242,3.111973186,2.417849514,2.336177152,2.235947063,3.111973186,2.417849514,2.336177152,2.235947063,3.131364279,2.416551581,2.360016752,2.259170536,0.0194,0.0013,0.0238,0.0232
243,2.84810888,2.481412568,1.933449747,1.813236781,2.84810888,2.481412568,1.933449747,1.813236781,2.859235403,2.490254854,1.936751653,1.813503303,0.0111,0.0088,0.0033,0.0003
244,2.935199556,2.467427136,1.959334511,1.83122009,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0152,0.0026,0.0293,0.0312
245,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
246,5.474725595,3.782883357,4.712281457,4.384136015,5.474725595,3.782883357,4.712281457,4.384136015,5.474725548,3.782883324,4.712281416,4.384135978,0,0,0,0
247,2.858651613,2.457277205,1.934786293,1.823149379,2.858651613,2.457277205,1.934786293,1.823149379,2.859523501,2.456043919,1.934652036,1.823260212,0.0009,0.0012,0.0001,0.0001
248,2.912768342,2.472484602,1.930851907,1.801659705,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0072,0.0025,0.0009,0.0017
249,2.872241949,2.42960184,1.898433728,1.770560045,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0478,0.0404,0.0316,0.0294
250,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
251,3.781393483,2.669274583,2.173450314,1.970911531,3.781393483,2.669274583,2.173450314,1.970911531,2.030456322,1.502780142,1.102962866,1.058928421,1.7509,1.1665,1.0705,0.912
252,2.395533778,2.001151185,1.524495462,1.43535251,2.395533778,2.001151185,1.524495462,1.43535251,2.9200001,2.47,1.9299999,1.8,0.5245,0.4688,0.4055,0.3646
253,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
254,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
255,3.658797789,2.228841596,3.347293034,3.344347386,3.79,2.25,3.7,3.6900001,3.79,2.25,3.7,3.6900001,0.1312,0.0212,0.3527,0.3457
256,2.878185859,2.460350646,1.933216498,1.816082465,2.878185859,2.460350646,1.933216498,1.816082465,2.878185783,2.460350582,1.933216448,1.816082417,0,0,0,0
257,14.4324561,9.81056879,10.11552648,9.669665583,14.4324561,9.81056879,10.11552648,9.669665583,15.01143704,10.1897218,10.54335114,10.18909923,0.579,0.3792,0.4278,0.5194
258,3.03134495,2.562459593,2.024142204,1.891865116,3.03134495,2.562459593,2.024142204,1.891865116,2.881216955,2.46105008,1.932983276,1.814916583,0.1501,0.1014,0.0912,0.0769
259,2.9103925,2.467782661,1.930738709,1.803694887,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0096,0.0022,0.0007,0.0037
260,2.85568142,2.476314986,1.935994529,1.818251309,2.85568142,2.476314986,1.935994529,1.818251309,2.856010004,2.476599919,1.93621729,1.818460523,0.0003,0.0003,0.0002,0.0002
261,2.967882689,2.389726141,1.827193056,1.721134461,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0479,0.0803,0.1028,0.0789
262,2.665440071,2.09284168,1.521398737,1.562525232,2.665440071,2.09284168,1.521398737,1.562525232,2.72134273,2.11986011,1.529790165,1.580783171,0.0559,0.027,0.0084,0.0183
263,8.779004365,5.749750316,6.10998898,6.044491738,8.779004365,5.749750316,6.10998898,6.044491738,15.1999998,10.3500004,12,12.3999996,6.421,4.6003,5.89,6.3555
264,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,0,0,0,0
265,2.89109594,2.385076345,1.847286561,1.759321435,2.89109594,2.385076345,1.847286561,1.759321435,2.840462978,2.451645355,1.936118258,1.830591177,0.0506,0.0666,0.0888,0.0713
266,6.91134379,4.934953612,4.258684564,3.757989556,6.91134379,4.934953612,4.258684564,3.757989556,8.961616691,6.304494101,5.479703843,4.805551663,2.0503,1.3695,1.221,1.0476
267,2.840584875,2.176909027,1.594108235,1.60028077,2.840584875,2.176909027,1.594108235,1.60028077,2.840585111,2.176909208,1.594108367,1.600280903,0,0,0,0
268,2.811676616,2.33471525,1.710850448,1.661106422,2.811676616,2.33471525,1.710850448,1.661106422,2.811676303,2.33471499,1.710850258,1.661106236,0,0,0,0
269,2.958020423,2.502458325,1.934948333,1.814699874,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.038,0.0325,0.0049,0.0147
270,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
271,2.888855466,2.449170221,1.913025521,1.784723631,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0311,0.0208,0.017,0.0153
272,3.307982276,2.703282885,1.950878468,1.845433331,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.388,0.2333,0.0209,0.0454
273,2.66680548,1.634396132,2.689056865,2.649808407,2.66680548,1.634396132,2.689056865,2.649808407,2.666805253,1.634395993,2.689056637,2.649808182,0,0,0,0
274,2.915433563,2.468945999,1.930350953,1.801756052,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0046,0.0011,0.0004,0.0018
275,2.863141329,2.45687944,1.934374504,1.821869784,2.863141329,2.45687944,1.934374504,1.821869784,2.863140308,2.456878563,1.934373814,1.821869134,0,0,0,0
276,2.904869035,2.469175647,1.931322876,1.805047308,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0151,0.0008,0.0013,0.005
277,3.193114817,2.429257598,1.965994054,1.762932337,3.193114817,2.429257598,1.965994054,1.762932337,2.9200001,2.47,1.9299999,1.8,0.2731,0.0407,0.036,0.0371
278,3.080784337,2.134063409,1.512730136,1.49123588,3.080784337,2.134063409,1.512730136,1.49123588,3.110725613,2.071506774,1.43502779,1.433739098,0.0299,0.0626,0.0777,0.0575
279,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
280,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0,0,0,0
281,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
282,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
283,2.910745849,2.462171918,1.923883221,1.794295325,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0093,0.0078,0.0061,0.0057
284,2.937840515,2.440096886,1.891701959,1.770621006,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0178,0.0299,0.0383,0.0294
285,0.425207765,0.28247229,0.220666116,0.187425122,0,0,0,0,0,0,0,0,0.4252,0.2825,0.2207,0.1874
286,2.887147352,2.480944172,1.933645871,1.807295852,2.887147352,2.480944172,1.933645871,1.807295852,2.887152986,2.480949014,1.933649644,1.807299379,0,0,0,0
287,2.874842976,2.478317967,1.934587708,1.811937321,2.874842976,2.478317967,1.934587708,1.811937321,2.883404719,2.482198433,1.934066126,1.808132329,0.0086,0.0039,0.0005,0.0038
288,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,0,0,0,0
289,3.377098107,2.659388781,1.916205773,1.737247882,3.377098107,2.659388781,1.916205773,1.737247882,2.9200001,2.47,1.9299999,1.8,0.4571,0.1894,0.0138,0.0628
290,2.875202779,2.459662219,1.933445938,1.817229759,2.875202779,2.459662219,1.933445938,1.817229759,2.875202746,2.459662192,1.933445917,1.817229738,0,0,0,0
291,2.637805801,2.269779613,1.789646687,1.688675429,2.637805801,2.269779613,1.789646687,1.688675429,2.8523466,2.454387718,1.935204115,1.826020557,0.2145,0.1846,0.1456,0.1373
292,2.853555368,2.384582502,1.790552853,1.71081745,2.853555368,2.384582502,1.790552853,1.71081745,2.851975876,2.454302167,1.935232633,1.826163143,0.0016,0.0697,0.1447,0.1153
293,2.91063278,2.462076274,1.923808487,1.794225625,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0094,0.0079,0.0062,0.0058
294,3.269660969,2.701913508,1.949088854,1.867913062,3.269660969,2.701913508,1.949088854,1.867913062,2.840980909,2.451764877,1.936078416,1.830391973,0.4287,0.2501,0.013,0.0375
295,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
296,3.5127235,2.180477019,3.052827944,3.054802856,3.5127235,2.180477019,3.052827944,3.054802856,3.566703542,2.213984422,3.099740768,3.101746029,0.054,0.0335,0.0469,0.0469
297,2.799715064,2.442241785,1.939252481,1.846263044,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,0.0097,0.0022,0.0007,0.0037
298,2.889489982,2.444765291,1.91052193,1.782125722,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0305,0.0252,0.0195,0.0179
299,2.836842233,2.420611159,1.900171328,1.782838316,2.836842233,2.420611159,1.900171328,1.782838316,2.885353459,2.462004654,1.932665077,1.813325621,0.0485,0.0414,0.0325,0.0305
300,2.869590375,2.375813522,1.86632454,1.760202874,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0504,0.0942,0.0637,0.0398
301,3.465361411,2.437460211,1.977017389,1.708316109,3.465361411,2.437460211,1.977017389,1.708316109,3.47001413,2.63871595,2.152704954,1.8472405,0.0047,0.2013,0.1757,0.1389
302,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
303,2.804410762,2.372224091,1.853600105,1.728746301,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.1156,0.0978,0.0764,0.0713
304,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
305,2.28,2.3,1.8,1.86,2.28,2.3,1.8,1.86,2.28,2.3,1.8,1.86,0,0,0,0
306,3.782685199,2.992302324,1.96445846,1.901617468,3.782685199,2.992302324,1.96445846,1.901617468,3.815857918,3.018543685,1.981686019,1.918293934,0.0332,0.0262,0.0172,0.0167
307,2.864776068,2.488400934,1.936131406,1.812267037,2.864776068,2.488400934,1.936131406,1.812267037,2.864781922,2.488406019,1.936135362,1.81227074,0,0,0,0
308,2.899611822,2.3442715,1.681940848,1.609708122,2.899611822,2.3442715,1.681940848,1.609708122,2.899611604,2.344271324,1.681940721,1.609708001,0,0,0,0
309,2.873613551,2.485462085,1.935154011,1.810308105,2.873613551,2.485462085,1.935154011,1.810308105,2.873613604,2.485462131,1.935154047,1.810308139,0,0,0,0
310,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
311,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0,0,0,0
312,2.89406325,2.448060268,1.91285671,1.784011531,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0259,0.0219,0.0171,0.016
313,4.606139643,3.038244544,3.690123211,3.507167833,4.606139643,3.038244544,3.690123211,3.507167833,3.79,2.25,3.7,3.6900001,0.8161,0.7882,0.0099,0.1828
314,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
315,4.633493779,3.271185213,2.527033576,2.246015379,4.633493779,3.271185213,2.527033576,2.246015379,2.9200001,2.47,1.9299999,1.8,1.7135,0.8012,0.597,0.446
316,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
317,3.167211141,2.006614258,1.34609958,1.360433678,3.26,1.9,1.2,1.24,3.26,1.9,1.2,1.24,0.0928,0.1066,0.1461,0.1204
318,2.651545148,2.313594725,1.837345817,1.749536186,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,0.1385,0.1264,0.1027,0.1005
319,2.910831978,2.467884435,1.930705329,1.803526436,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0092,0.0021,0.0007,0.0035
320,2.815489382,2.445873204,1.9380285,1.840181692,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,0.0255,0.0059,0.002,0.0098
321,2.870443043,2.455784622,1.930478226,1.814537536,2.870443043,2.455784622,1.930478226,1.814537536,2.874891344,2.45959033,1.933469871,1.817349508,0.0044,0.0038,0.003,0.0028
322,2.832205777,2.449946249,1.937001024,1.834102908,2.832205777,2.449946249,1.937001024,1.834102908,2.831880369,2.449664761,1.936778471,1.833892178,0.0003,0.0003,0.0002,0.0002
323,4.711313713,2.788475292,2.676679443,2.023807552,4.711313713,2.788475292,2.676679443,2.023807552,4.5900002,2.53,2.5999999,1.96,0.1213,0.2585,0.0767,0.0638
324,2.889229487,2.458009041,1.908618335,1.789496772,2.889229487,2.458009041,1.908618335,1.789496772,2.881467652,2.482844121,1.934281359,1.80856279,0.0078,0.0248,0.0257,0.0191
325,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
326,2.91892444,2.46909011,1.929288933,1.799336922,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0011,0.0009,0.0007,0.0007
327,3.604164985,2.769782889,2.15338478,1.987481979,3.604164985,2.769782889,2.15338478,1.987481979,2.9200001,2.47,1.9299999,1.8,0.6842,0.2998,0.2234,0.1875
328,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,0,0,0,0
329,2.881082831,2.482978475,1.934328095,1.808652659,2.881082831,2.482978475,1.934328095,1.808652659,2.881077671,2.482974114,1.934324691,1.808649453,0,0,0,0
330,4.43990592,2.708477028,2.037266553,1.803845772,4.43990592,2.708477028,2.037266553,1.803845772,4.957834715,2.88114205,2.169534854,2.010933802,0.5179,0.1727,0.1323,0.2071
331,2.919993393,2.469994326,1.929995467,1.799995865,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
332,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0
