parc_gid,awa_aws_0_12,awa_aws_12_24,awa_aws_24_36,awa_aws_36_48,aws0_12_g80,aws12_24_g80,aws24_36_g80,aws36_48_g80,aws0_12_l20,aws12_24_l20,aws24_36_l20,aws36_48_l20,rngalg0_12,rngal12_24,rngal24_36,rngal36_48,logrg0_12,logrg12_24,logrg24_36,logrg36_48
136,2.70164143,1.917076078,1.591551266,1.550226783,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.161641,0.157076,0.141551,0.0502268,0.149834,0.145896,0.132388,0.0490061
137,4.251218302,2.51782727,2.464081125,1.927541261,4.251218302,2.51782727,2.464081125,1.927541261,4.251219966,2.517828256,2.46408209,1.927542015,0.0000017,0.000001,0.000001,0.0000008,0.0000017,0.000001,0.000001,0.0000008
138,3.282418826,2.483021044,2.07540142,1.834722758,3.282418826,2.483021044,2.07540142,1.834722758,3.282418809,2.483021031,2.075401409,1.834722748,0,0,0,0,0,0,0,0
139,2.737137028,2.278137625,1.820425076,1.760232631,2.737137028,2.278137625,1.820425076,1.760232631,2.725653758,2.264978295,1.813881439,1.759915261,0.0114833,0.0131593,0.0065436,0.0003174,0.0114179,0.0130735,0.0065223,0.0003173
140,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0,0,0,0,0,0,0,0
141,2.858306703,2.455762775,1.934745223,1.82372765,2.858306703,2.455762775,1.934745223,1.82372765,2.858307252,2.455763247,1.934745595,1.823728,0.0000005,0.0000005,0.0000004,0.0000004,0.0000005,0.0000005,0.0000004,0.0000004
142,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0,0,0,0,0,0,0,0
143,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
144,3.133169366,2.351370031,1.986071032,1.668745493,3.133169366,2.351370031,1.986071032,1.668745493,3.202460319,2.403746787,2.030120651,1.705849263,0.069291,0.0523768,0.0440496,0.0371038,0.0669958,0.0510512,0.043107,0.036432
145,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0,0,0,0,0,0,0,0
146,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
147,2.724157401,2.26090289,1.810944938,1.75781824,2.724157401,2.26090289,1.810944938,1.75781824,2.724154589,2.260900557,1.810943069,1.757816425,0.0000028,0.0000023,0.0000019,0.0000018,0.0000028,0.0000023,0.0000019,0.0000018
148,4.108866093,2.724451323,2.528165518,1.906376208,4.108866093,2.724451323,2.528165518,1.906376208,4.467676037,2.945027966,2.774748561,1.999318439,0.35881,0.220577,0.246583,0.0929422,0.306609,0.199324,0.220406,0.0888733
149,2.401393726,2.031315857,1.587222429,1.480311151,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.518606,0.438684,0.342777,0.319689,0.417793,0.363729,0.29474,0.277396
150,2.857889795,2.455669128,1.934780366,1.823892167,2.857889795,2.455669128,1.934780366,1.823892167,2.857886269,2.455666098,1.934777979,1.823889917,0.0000035,0.000003,0.0000024,0.0000023,0.0000035,0.000003,0.0000024,0.0000023
151,2.337792072,2.315351319,1.811739242,1.854582365,2.28,2.3,1.8,1.86,2.28,2.3,1.8,1.86,0.0577921,0.0153513,0.0117392,0.0054176,0.0561838,0.0152347,0.0116708,0.005403
152,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0,0,0,0,0,0,0,0
153,2.905247725,2.466600958,1.931141124,1.805682674,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0147524,0.003399,0.0011412,0.0056827,0.0146446,0.0033933,0.0011406,0.0056666
154,2.735623364,2.292102879,1.83342684,1.773875605,2.735623364,2.292102879,1.83342684,1.773875605,2.735627216,2.292106107,1.833429422,1.773878103,0.0000039,0.0000032,0.0000026,0.0000025,0.0000039,0.0000032,0.0000026,0.0000025
155,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
156,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0,0,0,0,0,0,0,0
157,2.124067089,2.131648306,1.668175783,1.719266287,2.28,2.3,1.8,1.86,2.28,2.3,1.8,1.86,0.155933,0.168352,0.131824,0.140734,0.144908,0.155594,0.12383,0.131672
158,2.544163352,1.762426273,1.451167625,1.501019556,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0.0041633,0.0024263,0.0011676,0.0010196,0.0041547,0.0024233,0.0011669,0.001019
159,3.153492679,1.990433833,1.794154367,1.637661782,3.153492679,1.990433833,1.794154367,1.637661782,3.153492599,1.990433783,1.794154321,1.63766174,0.0000001,0.0000001,0,0,0.0000001,0.0000001,0,0
160,2.7307193,2.278755649,1.823809271,1.767006651,2.7307193,2.278755649,1.823809271,1.767006651,2.73071881,2.27875524,1.823808944,1.767006334,0.0000005,0.0000004,0.0000003,0.0000003,0.0000005,0.0000004,0.0000003,0.0000003
161,2.798617504,2.441941326,1.939280318,1.846608406,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,0.0086175,0.0019412,0.0007198,0.0033916,0.0085806,0.0019394,0.0007195,0.0033858
162,2.858031931,2.453540819,1.917413504,1.805810875,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0619682,0.0164592,0.0125864,0.0058109,0.060124,0.0163252,0.0125078,0.0057941
163,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
164,2.902059532,2.475599729,1.931979232,1.80411139,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0179406,0.0055997,0.0019793,0.0041114,0.0177816,0.0055841,0.0019774,0.004103
165,2.31637374,2.309661905,1.807388513,1.856590124,2.28,2.3,1.8,1.86,2.28,2.3,1.8,1.86,0.0363737,0.0096619,0.0073885,0.0034099,0.0357278,0.0096155,0.0073614,0.0034041
166,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0,0,0,0,0,0,0,0
167,8.702812626,5.31887613,3.092369843,2.906827652,9.8500004,6.02,3.5,3.29,9.8500004,6.02,3.5,3.29,1.14719,0.701124,0.40763,0.383172,0.76416,0.531289,0.341907,0.324379
168,4.582991569,2.553799454,2.610022437,1.962256604,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,0.0070086,0.0237995,0.0100225,0.0022566,0.0069842,0.0235207,0.0099726,0.0022541
169,2.855683114,2.45515947,1.934949603,1.824740197,2.855683114,2.45515947,1.934949603,1.824740197,2.855680268,2.455157023,1.934947675,1.824738378,0.0000028,0.0000024,0.0000019,0.0000018,0.0000028,0.0000024,0.0000019,0.0000018
170,2.999167278,2.026084135,1.757005925,1.616592141,2.999167278,2.026084135,1.757005925,1.616592141,2.54,1.76,1.45,1.5,0.459167,0.266084,0.307006,0.116592,0.377866,0.235929,0.267739,0.110281
171,2.702655894,2.232176103,1.786944878,1.734227326,2.702655894,2.232176103,1.786944878,1.734227326,2.716649668,2.240487168,1.79623342,1.747309535,0.0139938,0.0083111,0.0092885,0.0130822,0.0138968,0.0082767,0.0092457,0.0129974
172,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0,0,0,0,0,0,0,0
173,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
174,2.749834309,2.42480048,1.895435606,1.815953971,2.749834309,2.42480048,1.895435606,1.815953971,2.749833075,2.424799391,1.895434755,1.815953156,0.0000012,0.0000011,0.0000009,0.0000008,0.0000012,0.0000011,0.0000009,0.0000008
175,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,0,0,0,0,0,0,0,0
176,2.470600699,2.350627752,1.838715297,1.842130514,2.470600699,2.350627752,1.838715297,1.842130514,2.470601501,2.350628516,1.838715894,1.842131112,0.0000008,0.0000008,0.0000006,0.0000006,0.0000008,0.0000008,0.0000006,0.0000006
177,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
178,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
179,2.280527345,2.300140268,1.800107268,1.859950796,2.28,2.3,1.8,1.86,2.28,2.3,1.8,1.86,0.0005273,0.0001403,0.0001073,0.0000492,0.0005272,0.0001403,0.0001073,0.0000492
180,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,0,0,0,0,0,0,0,0
181,2.698260172,2.411100908,1.884959466,1.820788809,2.698260172,2.411100908,1.884959466,1.820788809,2.698259269,2.411100101,1.884958835,1.8207882,0.0000009,0.0000008,0.0000006,0.0000006,0.0000009,0.0000008,0.0000006,0.0000006
182,2.895694663,2.105645991,1.761483149,1.610527418,2.895694663,2.105645991,1.761483149,1.610527418,2.895691313,2.105643556,1.761481111,1.610525556,0.0000033,0.0000024,0.000002,0.0000019,0.0000033,0.0000024,0.000002,0.0000019
183,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
184,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
185,2.744936961,2.321915775,1.81429037,1.69208437,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.175063,0.148084,0.11571,0.107916,0.161322,0.138094,0.109491,0.102481
186,2.779868276,2.43113938,1.932955101,1.843281832,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,0.0101317,0.0088607,0.007045,0.0067182,0.0100807,0.0088217,0.0070203,0.0066957
187,2.749365115,2.3294767,1.86035811,1.79311256,2.79,2.4400001,1.9400001,1.85,2.79,2.4400001,1.9400001,1.85,0.0406349,0.110523,0.079642,0.0568874,0.039831,0.104831,0.0766295,0.0553282
188,2.626955633,2.187911471,1.745676535,1.684039463,2.626955633,2.187911471,1.745676535,1.684039463,2.724985455,2.263160513,1.812571567,1.758979638,0.0980298,0.075249,0.066895,0.0749402,0.0935175,0.0725523,0.0647526,0.072265
189,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
190,4.411737587,3.134810068,2.854656083,2.017296954,4.411737587,3.134810068,2.854656083,2.017296954,4.411739747,3.134811603,2.854657481,2.017297941,0.0000022,0.0000015,0.0000014,0.000001,0.0000022,0.0000015,0.0000014,0.000001
191,2.954566616,2.162855815,1.813038689,1.628820045,2.954566616,2.162855815,1.813038689,1.628820045,2.954567022,2.162856112,1.813038938,1.628820268,0.0000004,0.0000003,0.0000002,0.0000002,0.0000004,0.0000003,0.0000002,0.0000002
192,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,0,0,0,0,0,0,0,0
193,5.092167557,3.228814855,2.116959727,2.066907749,5.092167557,3.228814855,2.116959727,2.066907749,5.452608578,3.457361404,2.26680537,2.213210543,0.360441,0.228547,0.149846,0.146303,0.307809,0.205832,0.139628,0.136542
194,2.319212585,2.310415805,1.807965021,1.856323777,2.28,2.3,1.8,1.86,2.28,2.3,1.8,1.86,0.0392126,0.0104158,0.007965,0.0036762,0.0384633,0.0103619,0.0079335,0.0036695
195,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,0,0,0,0,0,0,0,0
196,3.122591204,1.978826931,1.776819396,1.630727784,3.122591204,1.978826931,1.776819396,1.630727784,3.122591156,1.978826901,1.776819369,1.630727759,0,0,0,0,0,0,0,0
197,2.827651964,2.44868919,1.937103992,1.83551883,2.827651964,2.44868919,1.937103992,1.83551883,2.827651632,2.448688902,1.937103765,1.835518614,0.0000003,0.0000003,0.0000002,0.0000002,0.0000003,0.0000003,0.0000002,0.0000002
198,4.034655945,2.365129274,2.314242675,1.857001955,4.034655945,2.365129274,2.314242675,1.857001955,4.134600584,2.358947478,2.34453187,1.857812779,0.0999446,0.0061818,0.0302892,0.0008108,0.0952598,0.0061628,0.0298395,0.0008105
199,4.482557096,3.139572991,2.029524155,1.981877124,4.482557096,3.139572991,2.029524155,1.981877124,4.482551026,3.13956874,2.029521407,1.981874441,0.0000061,0.0000043,0.0000027,0.0000027,0.0000061,0.0000043,0.0000027,0.0000027
200,3.143038645,1.986507305,1.788289913,1.635316124,3.143038645,1.986507305,1.788289913,1.635316124,3.143038142,1.986506987,1.788289627,1.635315863,0.0000005,0.0000003,0.0000003,0.0000003,0.0000005,0.0000003,0.0000003,0.0000003
201,2.283850895,2.301892186,1.800864585,1.860727211,2.28,2.3,1.8,1.86,2.28,2.3,1.8,1.86,0.0038509,0.0018922,0.0008646,0.0007272,0.0038435,0.0018904,0.0008642,0.0007269
202,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,0,0,0,0,0,0,0,0
203,2.28,2.3,1.8,1.86,2.28,2.3,1.8,1.86,2.28,2.3,1.8,1.86,0,0,0,0,0,0,0,0
204,3.027479994,2.233309761,1.876678291,1.651418972,3.027479994,2.233309761,1.876678291,1.651418972,3.026968832,2.233212677,1.876441657,1.651318007,0.0005112,0.0000971,0.0002366,0.000101,0.000511,0.0000971,0.0002366,0.000101
205,2.881416809,2.461097004,1.932968867,1.814841024,2.881416809,2.461097004,1.932968867,1.814841024,2.88141552,2.461095903,1.932968002,1.814840212,0.0000013,0.0000011,0.0000009,0.0000008,0.0000013,0.0000011,0.0000009,0.0000008
206,0.005062184,0.00374514,0.003014143,0.00303376,0,0,0,0,0,0,0,0,0.0050622,0.0037451,0.0030141,0.0030338,0.0050494,0.0037381,0.0030096,0.0030292
207,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,2.54,1.76,1.45,1.5,0,0,0,0,0,0,0,0
208,4.119364294,2.90034422,2.348701529,2.009945042,4.119364294,2.90034422,2.348701529,2.009945042,3.475337786,2.489952251,2.152800036,1.853206003,0.644027,0.410392,0.195901,0.156739,0.497149,0.343868,0.1789,0.145605
209,2.826958517,2.448523631,1.937150698,1.835776535,2.826958517,2.448523631,1.937150698,1.835776535,2.826966894,2.448530887,1.937156438,1.835781975,0.0000084,0.0000073,0.0000057,0.0000054,0.0000084,0.0000073,0.0000057,0.0000054
210,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,0,0,0,0,0,0,0,0
211,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,0,0,0,0,0,0,0,0
212,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,0,0,0,0,0,0,0,0
213,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,4.5900002,2.53,2.5999999,1.96,0,0,0,0,0,0,0,0
214,2.363035201,2.3220565,1.816866729,1.852215791,2.28,2.3,1.8,1.86,2.28,2.3,1.8,1.86,0.0830352,0.0220565,0.0168667,0.0077842,0.0797675,0.0218168,0.016726,0.0077541
215,14.8000002,10.0100002,8.9099998,7.71,14.8000002,10.0100002,8.9099998,7.71,14.8000002,10.0100002,8.9099998,7.71,0,0,0,0,0,0,0,0
216,4.12317569,3.229762783,2.641144374,2.420752105,4.12317569,3.229762783,2.641144374,2.420752105,2.858854272,2.455889482,1.934703516,1.823517608,1.26432,0.773873,0.706441,0.597234,0.817275,0.573165,0.53441,0.468273
217,13.02091638,8.817109082,9.923975381,10.01205662,13.02091638,8.817109082,9.923975381,10.01205662,15.1999998,10.3500004,12,12.3999996,2.17908,1.53289,2.07602,2.3879399,1.15659,0.929361,1.1236399,1.22022
218,4.242484671,2.859844956,2.722632645,2.477706927,4.242484671,2.859844956,2.722632645,2.477706927,3.546518243,2.384127998,2.134232682,1.848832745,0.695966,0.475717,0.5884,0.628874,0.528252,0.389144,0.462727,0.487889
219,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0,0,0,0,0,0,0,0
220,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0,0,0,0,0,0,0,0
221,2.823707146,2.447778564,1.937407101,1.837035599,2.823707146,2.447778564,1.937407101,1.837035599,2.823707266,2.447778668,1.937407184,1.837035677,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001,0.0000001
222,15.1999998,10.3500004,12,12.3999996,15.1999998,10.3500004,12,12.3999996,15.1999998,10.3500004,12,12.3999996,0,0,0,0,0,0,0,0
223,3.552394033,2.668975522,2.083018393,1.95575698,3.552394033,2.668975522,2.083018393,1.95575698,2.966503826,2.295628193,1.725509751,1.659589907,0.58589,0.373347,0.357509,0.296167,0.461146,0.317251,0.305651,0.259411
224,2.40180066,2.031660077,1.587491395,1.480562,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.518199,0.43834,0.342508,0.319438,0.417525,0.36349,0.29454,0.277206
225,14.88395653,10.08136712,9.558724116,8.694642075,14.88395653,10.08136712,9.558724116,8.694642075,14.88397926,10.08138251,9.55873871,8.69465535,0.0000227,0.0000154,0.0000146,0.0000133,0.0000227,0.0000154,0.0000146,0.0000133
226,3.629282997,2.154587531,3.543099495,3.533523647,3.79,2.25,3.7,3.6900001,3.79,2.25,3.7,3.6900001,0.160717,0.0954125,0.156901,0.156476,0.149038,0.091131,0.145745,0.145377
227,3.029106137,2.51041478,1.990048914,1.854055888,3.029106137,2.51041478,1.990048914,1.854055888,2.863938218,2.488687252,1.936229109,1.812458231,0.165168,0.0217275,0.0538198,0.0415977,0.152865,0.0214948,0.0524215,0.0407558
228,7.741752242,5.043665102,5.18075962,4.941787879,7.741752242,5.043665102,5.18075962,4.941787879,15.1999998,10.3500004,12,12.3999996,7.45825,5.3063402,6.8192401,7.45821,2.1351399,1.84156,2.0565901,2.1351399
229,4.499751629,3.495077038,2.898861635,2.639608517,4.499751629,3.495077038,2.898861635,2.639608517,2.846669242,2.453077564,1.935640844,1.828204154,1.65308,1.0420001,0.963221,0.811404,0.975721,0.71393,0.674586,0.594102
230,15.04462992,10.2179374,10.79983258,10.57839019,15.04462992,10.2179374,10.79983258,10.57839019,15.04463936,10.21794382,10.79983936,10.57839683,0.0000094,0.0000064,0.0000068,0.0000066,0.0000094,0.0000064,0.0000068,0.0000066
231,3.499421001,2.866681193,2.318032376,2.151434837,3.499421001,2.866681193,2.318032376,2.151434837,2.844213329,2.452510817,1.935829764,1.829148736,0.655208,0.41417,0.382203,0.322286,0.503927,0.346543,0.323679,0.279362
232,2.692194596,1.935783852,1.351919103,1.278185442,2.692194596,1.935783852,1.351919103,1.278185442,0,0,0,0,2.6921899,1.93578,1.35192,1.27819,1.3062201,1.07697,0.855232,0.823381
233,15.19862374,10.34889851,11.99214948,12.38823737,15.1999998,10.3500004,12,12.3999996,15.1999998,10.3500004,12,12.3999996,0.0013761,0.0011019,0.0078505,0.0117622,0.0013751,0.0011013,0.0078199,0.0116936
234,2.950004969,2.497635859,1.961929395,1.833897665,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0300049,0.0276359,0.0319295,0.0338977,0.0295636,0.0272609,0.0314304,0.0333358
235,3.626550277,2.386441332,1.898490797,1.738252579,3.626550277,2.386441332,1.898490797,1.738252579,3.142057734,2.186259637,1.629810861,1.569717966,0.484493,0.200182,0.26868,0.168535,0.395073,0.182473,0.237977,0.155751
236,2.879898221,2.501390481,1.946034283,1.826020975,2.879898221,2.501390481,1.946034283,1.826020975,2.855044878,2.491651693,1.937217275,1.814434534,0.0248533,0.0097388,0.008817,0.0115864,0.0245495,0.0096917,0.0087784,0.0115198
237,15.1999998,10.3500004,12,12.3999996,15.1999998,10.3500004,12,12.3999996,15.1999998,10.3500004,12,12.3999996,0,0,0,0,0,0,0,0
238,3.870696668,2.622639592,2.088277295,1.903987781,3.870696668,2.622639592,2.088277295,1.903987781,3.122997602,2.210614255,1.655577338,1.589484033,0.747699,0.412025,0.4327,0.314504,0.5583,0.345025,0.359561,0.273459
239,2.827548275,2.496015281,1.94026648,1.822406538,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0.0024516,0.0039847,0.0002664,0.0024064,0.0024486,0.0039768,0.0002663,0.0024036
240,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,2.8299999,2.5,1.9400001,1.8200001,0,0,0,0,0,0,0,0
241,2.998317483,2.24947322,1.664996913,1.611943775,2.998317483,2.24947322,1.664996913,1.611943775,2.998316719,2.249472647,1.664996489,1.611943364,0.0000008,0.0000006,0.0000004,0.0000004,0.0000008,0.0000006,0.0000004,0.0000004
242,3.111973186,2.417849514,2.336177152,2.235947063,3.111973186,2.417849514,2.336177152,2.235947063,3.131364279,2.416551581,2.360016752,2.259170536,0.0193911,0.0012979,0.0238396,0.0232235,0.0192055,0.0012971,0.0235599,0.0229579
243,2.84810888,2.481412568,1.933449747,1.813236781,2.84810888,2.481412568,1.933449747,1.813236781,2.859235403,2.490254854,1.936751653,1.813503303,0.0111265,0.0088423,0.0033019,0.0002665,0.0110651,0.0088034,0.0032965,0.0002665
244,2.935199556,2.467427136,1.959334511,1.83122009,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0151995,0.0025729,0.0293346,0.0312201,0.0150851,0.0025696,0.0289126,0.0307427
245,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
246,5.474725595,3.782883357,4.712281457,4.384136015,5.474725595,3.782883357,4.712281457,4.384136015,5.474725548,3.782883324,4.712281416,4.384135978,0,0,0,0,0,0,0,0
247,2.858651613,2.457277205,1.934786293,1.823149379,2.858651613,2.457277205,1.934786293,1.823149379,2.859523501,2.456043919,1.934652036,1.823260212,0.0008719,0.0012333,0.0001343,0.0001108,0.0008715,0.0012325,0.0001342,0.0001108
248,2.912768342,2.472484602,1.930851907,1.801659705,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0072318,0.0024846,0.000852,0.0016597,0.0072057,0.0024815,0.0008516,0.0016583
249,2.872241949,2.42960184,1.898433728,1.770560045,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0477582,0.0403982,0.0315662,0.02944,0.0466528,0.0396035,0.0310782,0.029015
250,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
251,3.781393483,2.669274583,2.173450314,1.970911531,3.781393483,2.669274583,2.173450314,1.970911531,2.030456322,1.502780142,1.102962866,1.058928421,1.75094,1.16649,1.07049,0.911983,1.01194,0.773108,0.727785,0.648141
252,2.395533778,2.001151185,1.524495462,1.43535251,2.395533778,2.001151185,1.524495462,1.43535251,2.9200001,2.47,1.9299999,1.8,0.524466,0.468849,0.405504,0.364647,0.421644,0.384479,0.340396,0.310896
253,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
254,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0,0,0,0,0,0,0,0
255,3.658797789,2.228841596,3.347293034,3.344347386,3.79,2.25,3.7,3.6900001,3.79,2.25,3.7,3.6900001,0.131202,0.0211584,0.352707,0.345653,0.123281,0.0209377,0.302108,0.296879
256,2.878185859,2.460350646,1.933216498,1.816082465,2.878185859,2.460350646,1.933216498,1.816082465,2.878185783,2.460350582,1.933216448,1.816082417,0.0000001,0.0000001,0.0000001,0,0.0000001,0.0000001,0.0000001,0
257,14.4324561,9.81056879,10.11552648,9.669665583,14.4324561,9.81056879,10.11552648,9.669665583,15.01143704,10.1897218,10.54335114,10.18909923,0.578981,0.379153,0.427825,0.519434,0.45678,0.32147,0.356152,0.418338
258,3.03134495,2.562459593,2.024142204,1.891865116,3.03134495,2.562459593,2.024142204,1.891865116,2.881216955,2.46105008,1.932983276,1.814916583,0.150128,0.10141,0.0911589,0.0769485,0.139873,0.0965912,0.0872403,0.0741316
259,2.9103925,2.467782661,1.930738709,1.803694887,2.9200001,2.47,1.9299999,1.8,2.9200001,2.47,1.9299999,1.8,0.0096076,0.0022173,0.0007388,0.0036949,0.0095617,0.0022149,0.0007385,0.0036881
260,2.85568142,2.476314986,1.935994529,1.818251309,2.85568142,2.476314986,1.935994529,1.818251309,2.856010004,2.476599919,1.93621729,1.818460523,0.0003286,0.0002849,0.0002228,0.0002092,0.0003285,0.0002849,0.0002227,0.0002092
